"Station","Date & Time (Summer)","Relative humidity (%)","Temperature (°C)","Wind speed (m/s)","Rainfall (mm)"
"Beer Sheva Bgu","12/03/2023 12:30","19","26.4","1.6","0"
"Beer Sheva Bgu","12/03/2023 12:40","18","26.8","1.2","0"
"Beer Sheva Bgu","12/03/2023 12:50","16","27.1","1.7","0"
"Beer Sheva Bgu","12/03/2023 13:00","16","26.9","1.8","0"
"Beer Sheva Bgu","12/03/2023 13:10","15","26.7","3.2","0"
"Beer Sheva Bgu","12/03/2023 13:20","16","26.8","1.4","0"
"Beer Sheva Bgu","12/03/2023 13:30","15","27.1","1.9","0"
"Beer Sheva Bgu","12/03/2023 13:40","14","27.2","2","0"
"Beer Sheva Bgu","12/03/2023 13:50","14","27.2","2.4","0"
"Beer Sheva Bgu","12/03/2023 14:00","14","27.3","1.9","0"
"Beer Sheva Bgu","12/03/2023 14:10","14","27.2","2.6","0"
"Beer Sheva Bgu","12/03/2023 14:20","14","27.6","2.6","0"
"Beer Sheva Bgu","12/03/2023 14:30","14","27.4","2.4","0"
"Beer Sheva Bgu","12/03/2023 14:40","14","27.6","2.3","0"
"Beer Sheva Bgu","12/03/2023 14:50","14","27.7","1.7","0"
"Beer Sheva Bgu","12/03/2023 15:00","15","27.9","2.4","0"
"Beer Sheva Bgu","12/03/2023 15:10","15","28","2.7","0"
"Beer Sheva Bgu","12/03/2023 15:20","15","27.8","2.4","0"
"Beer Sheva Bgu","12/03/2023 15:30","15","28.2","1.7","0"
"Beer Sheva Bgu","12/03/2023 15:40","14","28.2","2.3","0"
"Beer Sheva Bgu","12/03/2023 15:50","14","28.1","2.2","0"
"Beer Sheva Bgu","12/03/2023 16:00","14","27.8","3.1","0"
"Beer Sheva Bgu","12/03/2023 16:10","15","27.9","2.2","0"
"Beer Sheva Bgu","12/03/2023 16:20","15","27.6","2.4","0"
"Beer Sheva Bgu","12/03/2023 16:30","14","27.5","3","0"
"Beer Sheva Bgu","12/03/2023 16:40","14","27.4","3.4","0"
"Beer Sheva Bgu","12/03/2023 16:50","19","27.2","3","0"
"Beer Sheva Bgu","12/03/2023 17:00","25","26.5","3.5","0"
"Beer Sheva Bgu","12/03/2023 17:10","28","26","3.6","0"
"Beer Sheva Bgu","12/03/2023 17:20","28","25.7","3.8","0"
"Beer Sheva Bgu","12/03/2023 17:30","29","25.2","3.8","0"
"Beer Sheva Bgu","12/03/2023 17:40","30","24.8","4.3","0"
"Beer Sheva Bgu","12/03/2023 17:50","30","24.5","3.8","0"
"Beer Sheva Bgu","12/03/2023 18:00","29","24.2","3.9","0"
"Beer Sheva Bgu","12/03/2023 18:10","30","23.8","3.7","0"
"Beer Sheva Bgu","12/03/2023 18:20","31","23.4","3.1","0"
"Beer Sheva Bgu","12/03/2023 18:30","31","23","3.1","0"
"Beer Sheva Bgu","12/03/2023 18:40","33","22.6","2.8","0"
"Beer Sheva Bgu","12/03/2023 18:50","33","22.1","3.7","0"
"Beer Sheva Bgu","12/03/2023 19:00","34","21.7","3.1","0"
"Beer Sheva Bgu","12/03/2023 19:10","35","21.3","2.8","0"
"Beer Sheva Bgu","12/03/2023 19:20","36","21.1","3","0"
"Beer Sheva Bgu","12/03/2023 19:30","37","20.8","3.1","0"
"Beer Sheva Bgu","12/03/2023 19:40","35","20.5","2.8","0"
"Beer Sheva Bgu","12/03/2023 19:50","33","20.5","2.7","0"
"Beer Sheva Bgu","12/03/2023 20:00","33","20.4","1.6","0"
"Beer Sheva Bgu","12/03/2023 20:10","34","19.9","1.3","0"
"Beer Sheva Bgu","12/03/2023 20:20","36","19.6","1.7","0"
"Beer Sheva Bgu","12/03/2023 20:30","38","19.2","1.2","0"
"Beer Sheva Bgu","12/03/2023 20:40","40","18.9","2.1","0"
"Beer Sheva Bgu","12/03/2023 20:50","42","18.6","1.6","0"
"Beer Sheva Bgu","12/03/2023 21:00","43","18.5","1.6","0"
"Beer Sheva Bgu","12/03/2023 21:10","43","18.4","2.3","0"
"Beer Sheva Bgu","12/03/2023 21:20","42","18.3","2.3","0"
"Beer Sheva Bgu","12/03/2023 21:30","42","18.2","2.8","0"
"Beer Sheva Bgu","12/03/2023 21:40","42","18.1","3.1","0"
"Beer Sheva Bgu","12/03/2023 21:50","42","17.9","3.2","0"
"Beer Sheva Bgu","12/03/2023 22:00","41","17.9","2.6","0"
"Beer Sheva Bgu","12/03/2023 22:10","41","17.9","2","0"
"Beer Sheva Bgu","12/03/2023 22:20","41","17.8","2.1","0"
"Beer Sheva Bgu","12/03/2023 22:30","41","17.8","1.7","0"
"Beer Sheva Bgu","12/03/2023 22:40","40","17.7","1.5","0"
"Beer Sheva Bgu","12/03/2023 22:50","40","17.7","1.9","0"
"Beer Sheva Bgu","12/03/2023 23:00","39","17.8","1.8","0"
"Beer Sheva Bgu","12/03/2023 23:10","39","17.8","1.9","0"
"Beer Sheva Bgu","12/03/2023 23:20","39","17.6","1.4","0"
"Beer Sheva Bgu","12/03/2023 23:30","39","17.5","1.8","0"
"Beer Sheva Bgu","12/03/2023 23:40","38","17.5","1.5","0"
"Beer Sheva Bgu","12/03/2023 23:50","38","17.4","1.7","0"
"Beer Sheva Bgu","13/03/2023 00:00","38","17.5","1.6","0"
"Beer Sheva Bgu","13/03/2023 00:10","37","17.5","1.8","0"
"Beer Sheva Bgu","13/03/2023 00:20","36","17.6","1.6","0"
"Beer Sheva Bgu","13/03/2023 00:30","36","17.6","1.9","0"
"Beer Sheva Bgu","13/03/2023 00:40","36","17.5","2.1","0"
"Beer Sheva Bgu","13/03/2023 00:50","35","17.5","1.5","0"
"Beer Sheva Bgu","13/03/2023 01:00","35","17.7","2.4","0"
"Beer Sheva Bgu","13/03/2023 01:10","35","17.6","0.5","0"
"Beer Sheva Bgu","13/03/2023 01:20","37","17.2","0.8","0"
"Beer Sheva Bgu","13/03/2023 01:30","39","16.8","1.5","0"
"Beer Sheva Bgu","13/03/2023 01:40","44","17.1","2.8","0"
"Beer Sheva Bgu","13/03/2023 01:50","53","16.8","2","0"
"Beer Sheva Bgu","13/03/2023 02:00","57","16.5","2.2","0"
"Beer Sheva Bgu","13/03/2023 02:10","60","16.2","1.8","0"
"Beer Sheva Bgu","13/03/2023 02:20","63","16","1.8","0"
"Beer Sheva Bgu","13/03/2023 02:30","66","15.8","1.7","0"
"Beer Sheva Bgu","13/03/2023 02:40","68","15.7","0.7","0"
"Beer Sheva Bgu","13/03/2023 02:50","67","15.4","0.3","0"
"Beer Sheva Bgu","13/03/2023 03:00","68","15","0.3","0"
"Beer Sheva Bgu","13/03/2023 03:10","73","14.8","1.5","0"
"Beer Sheva Bgu","13/03/2023 03:20","70","14.7","1.2","0"
"Beer Sheva Bgu","13/03/2023 03:30","67","14.5","1","0"
"Beer Sheva Bgu","13/03/2023 03:40","67","14.3","1.1","0"
"Beer Sheva Bgu","13/03/2023 03:50","68","13.9","1.6","0"
"Beer Sheva Bgu","13/03/2023 04:00","70","13.7","1.4","0"
"Beer Sheva Bgu","13/03/2023 04:10","71","13.6","1.2","0"
"Beer Sheva Bgu","13/03/2023 04:20","69","13.4","1.3","0"
"Beer Sheva Bgu","13/03/2023 04:30","71","13.2","0.8","0"
"Beer Sheva Bgu","13/03/2023 04:40","73","13.1","1.1","0"
"Beer Sheva Bgu","13/03/2023 04:50","74","13.1","0.6","0"
"Beer Sheva Bgu","13/03/2023 05:00","75","13","0.6","0"
"Beer Sheva Bgu","13/03/2023 05:10","76","13","0.6","0"
"Beer Sheva Bgu","13/03/2023 05:20","77","13.1","1.2","0"
"Beer Sheva Bgu","13/03/2023 05:30","78","13.1","0.8","0"
"Beer Sheva Bgu","13/03/2023 05:40","78","13.1","0.8","0"
"Beer Sheva Bgu","13/03/2023 05:50","78","13.1","0.7","0"
"Beer Sheva Bgu","13/03/2023 06:00","79","13.1","0.8","0"
"Beer Sheva Bgu","13/03/2023 06:10","79","13","0.5","0"
"Beer Sheva Bgu","13/03/2023 06:20","80","12.9","0.8","0"
"Beer Sheva Bgu","13/03/2023 06:30","81","12.8","1","0"
"Beer Sheva Bgu","13/03/2023 06:40","81","12.8","0.7","0"
"Beer Sheva Bgu","13/03/2023 06:50","81","12.7","0.7","0"
"Beer Sheva Bgu","13/03/2023 07:00","81","12.7","0.8","0"
"Beer Sheva Bgu","13/03/2023 07:10","81","12.9","1.1","0"
"Beer Sheva Bgu","13/03/2023 07:20","80","12.9","1.4","0"
"Beer Sheva Bgu","13/03/2023 07:30","79","13.1","1.6","0"
"Beer Sheva Bgu","13/03/2023 07:40","77","13.4","2.2","0"
"Beer Sheva Bgu","13/03/2023 07:50","76","13.7","1.7","0"
"Beer Sheva Bgu","13/03/2023 08:00","74","14","1.9","0"
"Beer Sheva Bgu","13/03/2023 08:10","72","14.3","1.7","0"
"Beer Sheva Bgu","13/03/2023 08:20","71","14.9","1.7","0"
"Beer Sheva Bgu","13/03/2023 08:30","69","15.5","1.9","0"
"Beer Sheva Bgu","13/03/2023 08:40","67","16.1","2.2","0"
"Beer Sheva Bgu","13/03/2023 08:50","66","16.4","2.3","0"
"Beer Sheva Bgu","13/03/2023 09:00","64","17","2.4","0"
"Beer Sheva Bgu","13/03/2023 09:10","60","17.8","1.3","0"
"Beer Sheva Bgu","13/03/2023 09:20","55","18.4","2.2","0"
"Beer Sheva Bgu","13/03/2023 09:30","53","19","1.5","0"
"Beer Sheva Bgu","13/03/2023 09:40","51","19.6","1.8","0"
"Beer Sheva Bgu","13/03/2023 09:50","49","19.8","2.2","0"
"Beer Sheva Bgu","13/03/2023 10:00","47","20.5","1.4","0"
"Beer Sheva Bgu","13/03/2023 10:10","45","21.2","1.7","0"
"Beer Sheva Bgu","13/03/2023 10:20","44","21.7","1.4","0"
"Beer Sheva Bgu","13/03/2023 10:30","42","22.2","1.3","0"
"Beer Sheva Bgu","13/03/2023 10:40","40","22.5","1.4","0"
"Beer Sheva Bgu","13/03/2023 10:50","38","23","1.5","0"
"Beer Sheva Bgu","13/03/2023 11:00","37","23.1","1.7","0"
"Beer Sheva Bgu","13/03/2023 11:10","37","23.2","2.2","0"
"Beer Sheva Bgu","13/03/2023 11:20","37","23.4","1.7","0"
"Beer Sheva Bgu","13/03/2023 11:30","36","23.7","2.1","0"
"Beer Sheva Bgu","13/03/2023 11:40","35","24.1","1.8","0"
"Beer Sheva Bgu","13/03/2023 11:50","35","24.3","2.1","0"
"Beer Sheva Bgu","13/03/2023 12:00","34","24.8","1.6","0"
"Beer Sheva Bgu","13/03/2023 12:10","34","25","3","0"
"Beer Sheva Bgu","13/03/2023 12:20","34","24.9","3.2","0"
"Beer Sheva Bgu","13/03/2023 12:30","34","24.7","3","0"
"Beer Sheva Bgu","13/03/2023 12:40","35","24.5","2.6","0"
"Beer Sheva Bgu","13/03/2023 12:50","35","24.7","3.7","0"
"Beer Sheva Bgu","13/03/2023 13:00","35","24.7","2.5","0"
"Beer Sheva Bgu","13/03/2023 13:10","33","25","2.7","0"
"Beer Sheva Bgu","13/03/2023 13:20","33","25","1.7","0"
"Beer Sheva Bgu","13/03/2023 13:30","33","25.2","1.7","0"
"Beer Sheva Bgu","13/03/2023 13:40","33","25.1","2.9","0"
"Beer Sheva Bgu","13/03/2023 13:50","33","25.1","2.7","0"
"Beer Sheva Bgu","13/03/2023 14:00","32","25.3","2.8","0"
"Beer Sheva Bgu","13/03/2023 14:10","31","25.5","3.8","0"
"Beer Sheva Bgu","13/03/2023 14:20","32","25.4","3","0"
"Beer Sheva Bgu","13/03/2023 14:30","32","25.1","2.9","0"
"Beer Sheva Bgu","13/03/2023 14:40","31","25.6","2.7","0"
"Beer Sheva Bgu","13/03/2023 14:50","31","26","3","0"
"Beer Sheva Bgu","13/03/2023 15:00","32","25.3","3.5","0"
"Beer Sheva Bgu","13/03/2023 15:10","32","25","3.3","0"
"Beer Sheva Bgu","13/03/2023 15:20","32","24.8","3.4","0"
"Beer Sheva Bgu","13/03/2023 15:30","33","24.7","3.7","0"
"Beer Sheva Bgu","13/03/2023 15:40","33","24.6","3.2","0"
"Beer Sheva Bgu","13/03/2023 15:50","33","24.7","3.2","0"
"Beer Sheva Bgu","13/03/2023 16:00","34","24.5","3.5","0"
"Beer Sheva Bgu","13/03/2023 16:10","36","24.5","3.3","0"
"Beer Sheva Bgu","13/03/2023 16:20","37","24.3","2.8","0"
"Beer Sheva Bgu","13/03/2023 16:30","38","24","3.2","0"
"Beer Sheva Bgu","13/03/2023 16:40","38","24.1","2.8","0"
"Beer Sheva Bgu","13/03/2023 16:50","39","24","2.7","0"
"Beer Sheva Bgu","13/03/2023 17:00","40","23.7","3.4","0"
"Beer Sheva Bgu","13/03/2023 17:10","41","23.7","3.2","0"
"Beer Sheva Bgu","13/03/2023 17:20","44","23.4","3.5","0"
"Beer Sheva Bgu","13/03/2023 17:30","46","22.8","3.9","0"
"Beer Sheva Bgu","13/03/2023 17:40","49","21.9","4.5","0"
"Beer Sheva Bgu","13/03/2023 17:50","51","21.5","4","0"
"Beer Sheva Bgu","13/03/2023 18:00","52","21.1","4.2","0"
"Beer Sheva Bgu","13/03/2023 18:10","53","20.8","4.2","0"
"Beer Sheva Bgu","13/03/2023 18:20","54","20.6","4.6","0"
"Beer Sheva Bgu","13/03/2023 18:30","55","20.4","3.4","0"
"Beer Sheva Bgu","13/03/2023 18:40","56","20.2","3.1","0"
"Beer Sheva Bgu","13/03/2023 18:50","57","20.1","2.9","0"
"Beer Sheva Bgu","13/03/2023 19:00","58","20","3.5","0"
"Beer Sheva Bgu","13/03/2023 19:10","59","19.7","3.1","0"
"Beer Sheva Bgu","13/03/2023 19:20","60","19.6","3","0"
"Beer Sheva Bgu","13/03/2023 19:30","61","19.3","2.6","0"
"Beer Sheva Bgu","13/03/2023 19:40","60","19.2","2.9","0"
"Beer Sheva Bgu","13/03/2023 19:50","61","19","3","0"
"Beer Sheva Bgu","13/03/2023 20:00","61","18.9","2.7","0"
"Beer Sheva Bgu","13/03/2023 20:10","63","18.8","2","0"
"Beer Sheva Bgu","13/03/2023 20:20","65","18.7","2.4","0"
"Beer Sheva Bgu","13/03/2023 20:30","64","18.5","2.7","0"
"Beer Sheva Bgu","13/03/2023 20:40","63","18.5","2.6","0"
"Beer Sheva Bgu","13/03/2023 20:50","63","18.4","2.5","0"
"Beer Sheva Bgu","13/03/2023 21:00","63","18.4","2.4","0"
"Beer Sheva Bgu","13/03/2023 21:10","65","18.2","2.3","0"
"Beer Sheva Bgu","13/03/2023 21:20","64","18.2","1.9","0"
"Beer Sheva Bgu","13/03/2023 21:30","63","18.2","2","0"
"Beer Sheva Bgu","13/03/2023 21:40","62","18.1","1.4","0"
"Beer Sheva Bgu","13/03/2023 21:50","61","18.1","1.4","0"
"Beer Sheva Bgu","13/03/2023 22:00","61","18","1.3","0"
"Beer Sheva Bgu","13/03/2023 22:10","63","17.9","1.4","0"
"Beer Sheva Bgu","13/03/2023 22:20","69","17.6","2","0"
"Beer Sheva Bgu","13/03/2023 22:30","71","17.3","1.2","0"
"Beer Sheva Bgu","13/03/2023 22:40","72","17.1","1","0"
"Beer Sheva Bgu","13/03/2023 22:50","73","16.8","0.8","0"
"Beer Sheva Bgu","13/03/2023 23:00","74","16.7","1.2","0"
"Beer Sheva Bgu","13/03/2023 23:10","75","16.6","1.3","0"
"Beer Sheva Bgu","13/03/2023 23:20","75","16.5","1.3","0"
"Beer Sheva Bgu","13/03/2023 23:30","76","16.4","1.4","0"
"Beer Sheva Bgu","13/03/2023 23:40","77","16.3","1","0"
"Beer Sheva Bgu","13/03/2023 23:50","77","16.2","0.3","0"
"Beer Sheva Bgu","14/03/2023 00:00","78","16","0.4","0"
"Beer Sheva Bgu","14/03/2023 00:10","79","16","1","0"
"Beer Sheva Bgu","14/03/2023 00:20","78","15.9","0.8","0"
"Beer Sheva Bgu","14/03/2023 00:30","79","15.9","1.3","0"
"Beer Sheva Bgu","14/03/2023 00:40","79","16","2.5","0"
"Beer Sheva Bgu","14/03/2023 00:50","80","15.9","3.5","0"
"Beer Sheva Bgu","14/03/2023 01:00","81","15.8","3.6","0"
"Beer Sheva Bgu","14/03/2023 01:10","82","15.7","3.1","0"
"Beer Sheva Bgu","14/03/2023 01:20","84","15.3","2.8","0"
"Beer Sheva Bgu","14/03/2023 01:30","86","15.1","3","0"
"Beer Sheva Bgu","14/03/2023 01:40","89","14.8","3.1","0"
"Beer Sheva Bgu","14/03/2023 01:50","89","14.7","3.1","0"
"Beer Sheva Bgu","14/03/2023 02:00","89","14.7","3","0"
"Beer Sheva Bgu","14/03/2023 02:10","87","14.7","1.6","0"
"Beer Sheva Bgu","14/03/2023 02:20","86","14.7","1.2","0"
"Beer Sheva Bgu","14/03/2023 02:30","84","14.8","0.4","0"
"Beer Sheva Bgu","14/03/2023 02:40","84","14.9","0.8","0"
"Beer Sheva Bgu","14/03/2023 02:50","83","14.9","0.1","0"
"Beer Sheva Bgu","14/03/2023 03:00","83","14.9","0.9","0"
"Beer Sheva Bgu","14/03/2023 03:10","82","15.1","1.2","0"
"Beer Sheva Bgu","14/03/2023 03:20","77","15.4","1.7","0"
"Beer Sheva Bgu","14/03/2023 03:30","73","15.6","2.4","0"
"Beer Sheva Bgu","14/03/2023 03:40","72","15.7","2.1","0"
"Beer Sheva Bgu","14/03/2023 03:50","73","15.7","1.9","0"
"Beer Sheva Bgu","14/03/2023 04:00","75","15.5","1.7","0"
"Beer Sheva Bgu","14/03/2023 04:10","75","15.4","1.6","0"
"Beer Sheva Bgu","14/03/2023 04:20","75","15.2","1.6","0"
"Beer Sheva Bgu","14/03/2023 04:30","74","15.1","1.3","0"
"Beer Sheva Bgu","14/03/2023 04:40","72","15","1.2","0"
"Beer Sheva Bgu","14/03/2023 04:50","72","15","0.9","0"
"Beer Sheva Bgu","14/03/2023 05:00","71","15","0.9","0"
"Beer Sheva Bgu","14/03/2023 05:10","71","15.1","1.2","0"
"Beer Sheva Bgu","14/03/2023 05:20","72","15.1","1.4","0"
"Beer Sheva Bgu","14/03/2023 05:30","72","15.1","2.1","0"
"Beer Sheva Bgu","14/03/2023 05:40","76","14.9","2.4","0"
"Beer Sheva Bgu","14/03/2023 05:50","81","14.6","2.1","0.1"
"Beer Sheva Bgu","14/03/2023 06:00","85","14.3","1.7","0.3"
"Beer Sheva Bgu","14/03/2023 06:10","87","13.9","1","0.7"
"Beer Sheva Bgu","14/03/2023 06:20","89","13.7","1","1.3"
"Beer Sheva Bgu","14/03/2023 06:30","91","13.5","3.5","0.7"
"Beer Sheva Bgu","14/03/2023 06:40","92","13.3","2.6","0"
"Beer Sheva Bgu","14/03/2023 06:50","92","13.3","1.3","0"
"Beer Sheva Bgu","14/03/2023 07:00","92","13.4","0.8","0.1"
"Beer Sheva Bgu","14/03/2023 07:10","92","13.5","1.1","0.6"
"Beer Sheva Bgu","14/03/2023 07:20","92","13.5","1.3","0.7"
"Beer Sheva Bgu","14/03/2023 07:30","94","13.5","1.6","0.4"
"Beer Sheva Bgu","14/03/2023 07:40","93","13.4","2.4","0.1"
"Beer Sheva Bgu","14/03/2023 07:50","93","13.5","0.7","0"
"Beer Sheva Bgu","14/03/2023 08:00","93","13.7","1.4","0.7"
"Beer Sheva Bgu","14/03/2023 08:10","93","13.5","1.3","0.6"
"Beer Sheva Bgu","14/03/2023 08:20","94","13.4","2.2","0.4"
"Beer Sheva Bgu","14/03/2023 08:30","94","13.3","1.9","0.1"
"Beer Sheva Bgu","14/03/2023 08:40","94","13.4","0.6","0"
"Beer Sheva Bgu","14/03/2023 08:50","93","13.5","0.8","0.3"
"Beer Sheva Bgu","14/03/2023 09:00","93","13.5","0.6","0.1"
"Beer Sheva Bgu","14/03/2023 09:10","93","13.5","1.1","0.5"
"Beer Sheva Bgu","14/03/2023 09:20","93","13.6","1","0.3"
"Beer Sheva Bgu","14/03/2023 09:30","93","13.6","1.4","0.2"
"Beer Sheva Bgu","14/03/2023 09:40","93","13.7","0.6","0"
"Beer Sheva Bgu","14/03/2023 09:50","92","13.9","1.4","0"
"Beer Sheva Bgu","14/03/2023 10:00","92","14.1","2","0"
"Beer Sheva Bgu","14/03/2023 10:10","91","14.3","1.6","0"
"Beer Sheva Bgu","14/03/2023 10:20","90","14.3","2.9","0"
"Beer Sheva Bgu","14/03/2023 10:30","89","14.3","2.3","0"
"Beer Sheva Bgu","14/03/2023 10:40","88","14.5","2.3","0"
"Beer Sheva Bgu","14/03/2023 10:50","87","14.6","2.1","0"
"Beer Sheva Bgu","14/03/2023 11:00","88","14.8","1.5","0"
"Beer Sheva Bgu","14/03/2023 11:10","86","15","1.6","0"
"Beer Sheva Bgu","14/03/2023 11:20","85","15.3","2.1","0"
"Beer Sheva Bgu","14/03/2023 11:30","85","15.6","2.4","0"
"Beer Sheva Bgu","14/03/2023 11:40","83","15.6","3.5","0"
"Beer Sheva Bgu","14/03/2023 11:50","83","15.6","3.2","0"
"Beer Sheva Bgu","14/03/2023 12:00","82","15.5","3.6","0"
"Beer Sheva Bgu","14/03/2023 12:10","82","15.3","2.2","0"
"Beer Sheva Bgu","14/03/2023 12:20","83","15.2","2.2","0"
"Beer Sheva Bgu","14/03/2023 12:30","79","13.6","6.2","6.7"
"Beer Sheva Bgu","14/03/2023 12:40","82","8.6","1.2","4.2"
"Beer Sheva Bgu","14/03/2023 12:50","89","8.2","1.7","2.5"
"Beer Sheva Bgu","14/03/2023 13:00","92","8.6","2","1.4"
"Beer Sheva Bgu","14/03/2023 13:10","93","9","2.1","0.6"
"Beer Sheva Bgu","14/03/2023 13:20","93","9","2.3","0.2"
"Beer Sheva Bgu","14/03/2023 13:30","92","9.1","2.3","0.1"
"Beer Sheva Bgu","14/03/2023 13:40","91","9.1","4.2","0.4"
"Beer Sheva Bgu","14/03/2023 13:50","91","9.1","3.4","0.2"
"Beer Sheva Bgu","14/03/2023 14:00","91","9.6","1.5","0.1"
"Beer Sheva Bgu","14/03/2023 14:10","91","10.4","1.8","0"
"Beer Sheva Bgu","14/03/2023 14:20","88","11.4","2.6","0"
"Beer Sheva Bgu","14/03/2023 14:30","85","11.8","2.2","0"
"Beer Sheva Bgu","14/03/2023 14:40","85","12.2","1.3","0"
"Beer Sheva Bgu","14/03/2023 14:50","85","12.5","1.5","0"
"Beer Sheva Bgu","14/03/2023 15:00","82","12.7","2.2","0"
"Beer Sheva Bgu","14/03/2023 15:10","83","12.6","2","0"
"Beer Sheva Bgu","14/03/2023 15:20","82","12.8","1.2","0"
"Beer Sheva Bgu","14/03/2023 15:30","80","13","1.2","0"
"Beer Sheva Bgu","14/03/2023 15:40","79","13.1","0.7","0"
"Beer Sheva Bgu","14/03/2023 15:50","76","13.3","0.9","0"
"Beer Sheva Bgu","14/03/2023 16:00","75","13.7","1.4","0"
"Beer Sheva Bgu","14/03/2023 16:10","75","14","1.8","0"
"Beer Sheva Bgu","14/03/2023 16:20","76","14.1","1.2","0"
"Beer Sheva Bgu","14/03/2023 16:30","76","14.2","1.6","0"
"Beer Sheva Bgu","14/03/2023 16:40","79","14.1","1.4","0"
"Beer Sheva Bgu","14/03/2023 16:50","82","14","1.8","0"
"Beer Sheva Bgu","14/03/2023 17:00","85","13.8","1.4","0.1"
"Beer Sheva Bgu","14/03/2023 17:10","86","13.7","1","0"
"Beer Sheva Bgu","14/03/2023 17:20","88","13.6","1.3","0"
"Beer Sheva Bgu","14/03/2023 17:30","88","13.6","1.9","0.1"
"Beer Sheva Bgu","14/03/2023 17:40","90","13.4","2","0"
"Beer Sheva Bgu","14/03/2023 17:50","91","13.4","1.8","0"
"Beer Sheva Bgu","14/03/2023 18:00","91","13.3","1.6","0"
"Beer Sheva Bgu","14/03/2023 18:10","91","13.3","1.2","0"
"Beer Sheva Bgu","14/03/2023 18:20","90","13.2","1.2","0.1"
"Beer Sheva Bgu","14/03/2023 18:30","90","13.1","1.1","0"
"Beer Sheva Bgu","14/03/2023 18:40","90","13","0.5","0"
"Beer Sheva Bgu","14/03/2023 18:50","90","13","0.6","0"
"Beer Sheva Bgu","14/03/2023 19:00","89","13","0.7","0"
"Beer Sheva Bgu","14/03/2023 19:10","90","13","1","0"
"Beer Sheva Bgu","14/03/2023 19:20","90","12.9","1.3","0"
"Beer Sheva Bgu","14/03/2023 19:30","90","12.9","1","0"
"Beer Sheva Bgu","14/03/2023 19:40","90","12.9","1.8","0.4"
"Beer Sheva Bgu","14/03/2023 19:50","92","12.8","1.8","0.1"
"Beer Sheva Bgu","14/03/2023 20:00","93","12.8","1.2","0"
"Beer Sheva Bgu","14/03/2023 20:10","93","12.8","0.6","0"
"Beer Sheva Bgu","14/03/2023 20:20","93","12.7","0.4","0.1"
"Beer Sheva Bgu","14/03/2023 20:30","93","12.7","0.3","0"
"Beer Sheva Bgu","14/03/2023 20:40","93","12.6","0.1","0"
"Beer Sheva Bgu","14/03/2023 20:50","93","12.6","0.9","0"
"Beer Sheva Bgu","14/03/2023 21:00","93","12.6","1","0"
"Beer Sheva Bgu","14/03/2023 21:10","93","12.7","1","0"
"Beer Sheva Bgu","14/03/2023 21:20","92","12.7","1.2","0"
"Beer Sheva Bgu","14/03/2023 21:30","92","12.8","1.3","0"
"Beer Sheva Bgu","14/03/2023 21:40","92","12.7","2.2","0"
"Beer Sheva Bgu","14/03/2023 21:50","92","12.7","1.4","0"
"Beer Sheva Bgu","14/03/2023 22:00","93","12.7","1.3","0"
"Beer Sheva Bgu","14/03/2023 22:10","93","12.6","0.8","0"
"Beer Sheva Bgu","14/03/2023 22:20","93","12.6","0.8","0"
"Beer Sheva Bgu","14/03/2023 22:30","93","12.6","0.8","0"
"Beer Sheva Bgu","14/03/2023 22:40","93","12.6","1.1","0"
"Beer Sheva Bgu","14/03/2023 22:50","94","12.7","1","0"
"Beer Sheva Bgu","14/03/2023 23:00","94","12.7","1.1","0"
"Beer Sheva Bgu","14/03/2023 23:10","94","12.6","0.9","0"
"Beer Sheva Bgu","14/03/2023 23:20","94","12.6","0.6","0"
"Beer Sheva Bgu","14/03/2023 23:30","93","12.6","0.4","0"
"Beer Sheva Bgu","14/03/2023 23:40","94","12.5","0.3","0"
"Beer Sheva Bgu","14/03/2023 23:50","94","12.5","1.1","0"
"Beer Sheva Bgu","15/03/2023 00:00","94","12.6","2.1","0.4"
"Beer Sheva Bgu","15/03/2023 00:10","93","12.3","1.5","0.4"
"Beer Sheva Bgu","15/03/2023 00:20","90","12","1.2","0.1"
"Beer Sheva Bgu","15/03/2023 00:30","88","12","0.8","0"
"Beer Sheva Bgu","15/03/2023 00:40","89","12.2","1.5","0"
"Beer Sheva Bgu","15/03/2023 00:50","90","12.3","1.2","0"
"Beer Sheva Bgu","15/03/2023 01:00","91","12.4","1.3","0"
"Beer Sheva Bgu","15/03/2023 01:10","91","12.5","1.6","0"
"Beer Sheva Bgu","15/03/2023 01:20","91","12.5","2.3","0"
"Beer Sheva Bgu","15/03/2023 01:30","91","12.5","2.1","0"
"Beer Sheva Bgu","15/03/2023 01:40","91","12.5","3","0"
"Beer Sheva Bgu","15/03/2023 01:50","92","12.3","3.5","0"
"Beer Sheva Bgu","15/03/2023 02:00","93","12.2","3","0.2"
"Beer Sheva Bgu","15/03/2023 02:10","93","11.9","2.5","0.1"
"Beer Sheva Bgu","15/03/2023 02:20","92","11.7","2.5","0.1"
"Beer Sheva Bgu","15/03/2023 02:30","93","11.8","1.7","0.1"
"Beer Sheva Bgu","15/03/2023 02:40","92","11.7","1.6","0"
"Beer Sheva Bgu","15/03/2023 02:50","91","11.6","2","0"
"Beer Sheva Bgu","15/03/2023 03:00","91","11.7","1.8","0"
"Beer Sheva Bgu","15/03/2023 03:10","91","11.8","2.3","0"
"Beer Sheva Bgu","15/03/2023 03:20","91","11.7","2.1","0"
