,stop_code,stop_name,agency_name,line_number,arrival_time
352,13106,מרכז רפואי סורוקה/יצחק רגר,גלים,452,15:26:28
358,13106,מרכז רפואי סורוקה/יצחק רגר,גלים,452,16:26:28
364,13106,מרכז רפואי סורוקה/יצחק רגר,גלים,452,17:26:28
1400,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,459,01:03:59
38,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,06:26:53
34,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,07:11:53
14,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,07:51:53
16,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,08:51:53
24,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,10:21:53
44,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,12:21:53
30,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,13:26:53
26,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,15:06:53
40,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,15:46:53
22,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,16:46:53
28,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,18:06:53
42,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,19:06:53
36,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,20:06:53
18,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,21:06:53
20,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,22:16:53
32,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,47,23:16:53
2849,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,06:41:36
1260,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,07:41:36
1261,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,08:11:36
2882,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,08:41:36
2855,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,09:11:36
2906,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,09:41:36
2909,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,10:11:36
2885,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,10:41:36
2888,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,11:11:36
2891,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,11:41:36
2894,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,12:11:36
2912,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,12:41:36
2915,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,13:11:36
2918,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,13:41:36
2843,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,14:11:36
2858,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,14:41:36
2861,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,15:11:36
2876,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,15:41:36
2864,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,16:11:36
2897,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,16:41:36
2867,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,17:11:36
2846,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,17:41:36
2879,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,18:11:36
2900,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,18:41:36
2921,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,19:11:36
2924,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,19:41:36
2870,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,20:11:36
2903,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,20:41:36
2927,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,21:11:36
2852,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,22:11:36
2873,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,50,23:11:36
249,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,57,11:11:53
251,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,57,14:11:53
243,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,57,15:16:53
245,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,57,16:16:53
247,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,57,17:16:53
253,13106,מרכז רפואי סורוקה/יצחק רגר,דן בדרום,57,20:21:53
3335,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,07:21:51
3389,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,08:21:51
3401,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,09:21:51
3392,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,09:51:51
3371,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,10:21:51
3347,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,10:51:51
3362,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,11:21:51
3350,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,11:51:51
3374,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,12:21:51
3365,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,12:51:51
3377,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,13:21:51
3380,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,13:51:51
3353,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,14:21:51
3386,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,14:51:51
3440,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,15:26:14
3338,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,15:51:51
3443,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,16:26:14
3404,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,16:46:51
3446,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,17:26:14
3344,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,17:51:51
3356,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,18:26:51
3383,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,18:51:51
3395,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,19:21:51
3359,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,19:51:51
3398,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,20:26:51
3437,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,20:51:51
3341,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,21:21:51
3407,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,22:26:51
3368,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,62,23:21:51
3637,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,65,08:13:59
3635,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,65,09:08:59
3584,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,07:15:59
3599,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,09:00:59
3593,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,12:00:59
3596,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,14:30:59
3602,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,16:30:59
3587,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,18:30:59
3590,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,67,20:30:59
3206,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,06:30:59
3170,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,07:00:59
3224,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,07:30:59
3221,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,08:00:59
3194,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,08:30:59
3245,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,09:00:59
3242,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,09:30:59
3248,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,10:00:59
3197,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,10:30:59
3209,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,11:00:59
3179,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,11:30:59
3227,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,12:00:59
3212,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,12:30:59
3200,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,13:00:59
3173,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,13:30:59
3254,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,14:00:59
3182,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,14:30:59
3176,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,15:00:59
3230,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,15:30:59
3257,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,16:00:59
3233,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,16:30:59
3251,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,17:00:59
3260,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,17:30:59
3215,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,18:00:59
3167,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,18:30:59
3236,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,19:00:59
3203,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,19:30:59
3185,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,20:00:59
3188,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,20:30:59
3191,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,21:00:59
3218,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,22:00:59
3239,13106,מרכז רפואי סורוקה/יצחק רגר,מטרופולין,70,23:00:59
8588,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,06:19:29
8573,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,06:49:29
8538,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,07:19:29
8498,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,07:34:29
8468,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,07:54:29
8568,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,08:14:29
8383,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,08:34:29
8388,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,08:54:29
8363,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,09:14:29
8368,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,09:34:29
8418,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,09:54:29
8423,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,10:14:29
8373,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,10:34:29
8398,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,10:54:29
8393,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,11:14:29
8378,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,11:34:29
8413,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,11:54:29
8403,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,12:14:29
8408,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,12:34:29
8503,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,12:54:29
8563,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,13:14:29
8543,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,13:34:29
8548,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,13:54:29
8593,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,14:14:29
8583,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,14:34:29
8508,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,14:54:29
8528,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,15:14:29
8598,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,15:34:29
8513,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,15:54:29
8533,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,16:14:29
8473,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,16:34:29
8603,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,16:54:29
8553,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,17:14:29
8518,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,17:34:29
8483,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,17:54:29
8608,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,18:14:29
8478,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,18:34:29
8613,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,18:54:29
8488,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,19:14:29
8523,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,19:39:29
8558,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,20:09:29
8578,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,20:39:29
8493,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,11,21:09:29
7388,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,05:52:59
7373,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,06:22:59
7271,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,06:42:59
7274,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,07:02:59
7277,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,07:17:59
7301,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,07:32:59
7304,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,07:42:59
7391,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,07:52:59
7358,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,08:02:59
7346,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,08:12:59
7382,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,08:22:59
7394,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,08:37:59
7385,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,08:52:59
7418,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,09:07:59
7349,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,09:22:59
7403,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,09:37:59
7292,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,09:52:59
7409,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,10:07:59
7283,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,10:22:59
7397,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,10:37:59
7316,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,10:52:59
7400,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,11:07:59
7352,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,11:22:59
7406,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,11:37:59
7319,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,11:52:59
7376,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,12:07:59
7361,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,12:22:59
7415,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,12:37:59
7322,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,12:52:59
7280,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,13:07:59
7307,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,13:22:59
7379,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,13:37:59
7364,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,13:52:59
7325,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,14:07:59
7334,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,14:22:59
7412,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,14:37:59
7313,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,14:52:59
7328,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,15:07:59
7286,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,15:22:59
7367,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,15:37:59
7343,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,15:52:59
7337,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,16:22:59
7310,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,17:02:59
7340,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,17:42:59
7295,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,18:22:59
7355,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,19:02:59
7289,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,19:42:59
7298,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,20:22:59
7331,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,20:42:59
7370,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,21:02:59
7424,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,21:22:59
7430,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,21:52:59
7421,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,22:22:59
7427,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16,22:52:59
9042,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,16:06:59
9039,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,16:41:59
9045,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,17:21:59
9048,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,18:01:59
9036,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,18:41:59
9051,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,19:21:59
9054,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,16א,20:01:59
5957,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,07:03:59
5953,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,07:38:59
5973,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,07:58:59
5971,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,08:18:59
5951,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,08:38:59
5975,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,08:58:59
5911,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,09:13:59
5895,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,09:28:59
5905,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,09:43:59
5959,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,09:58:59
5913,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,10:13:59
5915,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,10:28:59
5859,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,10:43:59
5943,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,10:58:59
5961,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,11:13:59
5967,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,11:28:59
5963,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,11:43:59
5945,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,11:58:59
5939,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,12:13:59
5955,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,12:28:59
5965,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,12:43:59
5969,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,12:58:59
5977,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,13:13:59
5897,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,13:28:59
5861,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,13:43:59
5871,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,13:58:59
5941,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,14:13:59
5917,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,14:28:59
5863,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,14:43:59
5883,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,14:58:59
5947,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,15:13:59
5923,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,15:28:59
5867,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,15:43:59
5885,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,15:58:59
5949,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,16:13:59
5925,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,16:28:59
5869,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,16:43:59
5927,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,16:58:59
5893,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,17:13:59
5887,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,17:28:59
5899,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,17:43:59
5873,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,17:58:59
5891,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,18:13:59
5865,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,18:28:59
5907,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,18:43:59
5909,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,18:58:59
5875,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,19:13:59
5877,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,19:33:59
5921,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,19:53:59
5901,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,20:13:59
5903,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,20:33:59
5879,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,20:58:59
6001,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,21:13:59
5889,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,21:28:59
5881,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,21:58:59
6003,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,22:13:59
5919,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,22:43:59
6005,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,23:13:59
5929,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,24,23:43:59
6421,13518,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דן באר שבע,25,00:44:59
